,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,Road start from N2 at Kutra para more Sarail,24.0576389,91.1150556,,R220.lrps.htm
,LRPSa,0.082,Bridge,Bridge start,24.0583611,91.1161944,,R220.lrps.htm
,LRPSb,0.136,Bridge,Bridge end,24.0588333,91.1151667,,R220.lrps.htm
,LRPSc,0.96,Culvert,Box Culvert,24.0659444,91.1171104,,R220.lrps.htm
,LRP001,1,Km Post,Nasirnagar 18 km,24.0663056,91.1169993,,R220.lrps.htm
,LRP002,2,Km Post,Nasirnagar 17 km,24.0749716,91.1178327,,R220.lrps.htm
,LRP002a,2.11,Culvert,Box Culvert,24.0759716,91.1179438,,R220.lrps.htm
,LRP002b,2.735,Culvert,Box Culvert,24.0815271,91.1181938,,R220.lrps.htm
,LRP003,3,Km Post,Nasirnagar 16 km,24.083833,91.1188882,,R220.lrps.htm
,LRP003a,3.34,Culvert,BoxCulvert,24.086833,91.1193604,,R220.lrps.htm
,LRP004,3.965,Km Post,Nasirnagar 15 km,24.0924441,91.1198604,,R220.lrps.htm
,LRP004a,4.405,Culvert,Box Culvert,24.0957219,91.1207493,,R220.lrps.htm
,LRP005,5.015,Km Post,Nasirnagar 14 km,24.101,91.122916,,R220.lrps.htm
,LRP006,6.015,Km Post,Nasirnagar 13 km,24.1093611,91.1263049,,R220.lrps.htm
,LRP006a,6.53,Culvert,Box Culvert,24.1137222,91.127916,,R220.lrps.htm
,LRP007,7.015,Km Post,Nasirnagar 12 km,24.1176938,91.1300549,,R220.lrps.htm
,LRP007a,7.603,Bridge,Bridge start,24.122416,91.1325271,,R220.lrps.htm
,LRP007b,7.756,Bridge,Bridge end,24.123666,91.1331382,,R220.lrps.htm
,LRP008,8.015,Km Post,Nasirnagar 11 km,24.1258882,91.1341663,,R220.lrps.htm
,LRP009,9.015,Km Post,Nasirnagar 10 km,24.1336663,91.1390552,,R220.lrps.htm
,LRP009a,9.461,Bridge,Bridge start,24.1361108,91.1422497,,R220.lrps.htm
,LRP009b,9.556,Bridge,Bridge end,24.1363052,91.1431663,,R220.lrps.htm
,LRP010,10.015,Km Post,Nasirnagar 9 km,24.1394441,91.1458886,,R220.lrps.htm
,LRP010a,10.083,Culvert,Box Culvert,24.1399441,91.1462219,,R220.lrps.htm
,LRP011,11.015,Km Post,Nasirnagar 8 km,24.1474441,91.1502778,,R220.lrps.htm
,LRP011a,11.163,Culvert,Box Culvert,24.1486108,91.1508889,,R220.lrps.htm
,LRP012,12.015,Km Post,Nasirnagar 7 km,24.1554167,91.1548611,,R220.lrps.htm
,LRP012a,12.249,Culvert,Box Culvert,24.1573056,91.1558611,,R220.lrps.htm
,LRP012b,12.85,Culvert,Box Culvert,24.1619722,91.1590833,,R220.lrps.htm
,LRP013,13.015,Km Post,Nasirnagar 6 km,24.1631389,91.1596389,,R220.lrps.htm
,LRP013a,13.6,Culvert,Box Culvert,24.166916,91.1636111,,R220.lrps.htm
,LRP013b,13.8,Culvert,Box Culvert,24.1681938,91.1649722,,R220.lrps.htm
,LRP014,13.995,Km Post,Km post Broken,24.1694993,91.1663056,,R220.lrps.htm
,LRP014a,14.19,Culvert,Box Culvert,24.1707493,91.1675549,,R220.lrps.htm
,LRP014b,14.85,Culvert,Box Culvert,24.1746938,91.1724438,,R220.lrps.htm
,LRP015,15.025,Km Post,Info missing,24.1757771,91.1737771,,R220.lrps.htm
