,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,Road Start from N1 at Katchpur,23.7059167,90.5214438,,N2.lrps.htm
,LRP001,0.166,Km Post,Sylhet 230 km,23.7068889,90.5204716,,N2.lrps.htm
,LRP002,1.166,Km Post,Sylhet 229 km,23.7151389,90.5168327,,N2.lrps.htm
,LRP002a,1.536,Bridge,Bridge start,23.7182771,90.5156944,,N2.lrps.htm
,LRP002b,1.576,Bridge,Bridge end,23.7186104,90.5155556,,N2.lrps.htm
,LRP003,2.166,Km Post,Km post missing,23.723666,90.5136667,,N2.lrps.htm
,LRP003a,2.313,"Side Road, Left",Road to Demra (R201),23.7249438,90.5134167,,N2.lrps.htm
,LRP004,3.176,Km Post,Information missing,23.7310549,90.5187493,,N2.lrps.htm
,LRP005,4.176,Km Post,Sylhet 226 km,23.7386663,90.523916,,N2.lrps.htm
,LRP006,5.176,Km Post,Km post broken,23.7431108,90.5322493,,N2.lrps.htm
,LRP006a,6.076,Cross Road,"Z1090 Left to Keyatpara,Right to Mahajanpur.",23.7466386,90.5402774,,N2.lrps.htm
,LRP007,6.186,Km Post,Km post broken,23.7471941,90.5410552,,N2.lrps.htm
,LRP008,7.186,Km Post,Sylhet 223 km,23.7551111,90.5453608,,N2.lrps.htm
,LRP009,8.186,Km Post,Km post missing,23.7630278,90.5503889,,N2.lrps.htm
,LRP010,9.186,Km Post,Km post broken,23.769666,90.5566389,,N2.lrps.htm
,LRP011,10.196,Km Post,Km post broken,23.7774716,90.5616667,,N2.lrps.htm
,LRP011a,11.111,"Side Road, Left",R202 to Rupganj,23.7848052,90.5650556,,N2.lrps.htm
,LRP012,11.196,Km Post,Km post missing,23.7849719,90.5660278,,N2.lrps.htm
,LRP012a,11.464,Cross Road,Intersection with N105,23.785333,90.5685549,,N2.lrps.htm
,LRP012b,11.476,Bridge,Bridge start,23.7853886,90.5688882,,N2.lrps.htm
,LRP012c,11.517,Bridge,Bridge end,23.7853886,90.5691104,,N2.lrps.htm
,LRP012d,11.977,"Side Road, Right",R203 to Ramchandri,23.7856663,90.5705827,,N2.lrps.htm
,LRP012e,12.191,Culvert,Box culvert,23.7891108,90.5741104,,N2.lrps.htm
,LRP013,12.211,Km Post,Km post broken,23.7892497,90.5742771,,N2.lrps.htm
,LRP014,13.211,Km Post,Km post missing,23.7966941,90.5798049,,N2.lrps.htm
,LRP014a,13.373,Culvert,Box culvert,23.7977219,90.5808882,,N2.lrps.htm
,LRP015,14.211,Km Post,Km post missing,23.8035833,90.5860552,,N2.lrps.htm
,LRP015a,14.343,Culvert,Box culvert,23.8044167,90.5869163,,N2.lrps.htm
,LRP016,15.211,Km Post,Sylhet 215 km,23.8108333,90.5919163,,N2.lrps.htm
,LRP016a,15.678,Culvert,Box culvert,23.8141389,90.5946941,,N2.lrps.htm
,LRP016b,16.189,Bridge,Bridge start,23.8175827,90.5980274,,N2.lrps.htm
,LRP016c,16.211,Bridge,Bridge end,23.8177493,90.5982219,,N2.lrps.htm
,LRP017,16.219,Km Post,Km post missing,23.8180549,90.5985274,,N2.lrps.htm
,LRP017a,17.133,Culvert,Box culvert,23.8240271,90.6041389,,N2.lrps.htm
,LRP018,17.211,Km Post,Sylhet 213 km,23.8246104,90.6045,,N2.lrps.htm
,LRP018a,17.965,Culvert,Box culvert,23.829666,90.6093056,,N2.lrps.htm
,LRP019,18.211,Km Post,Km post missing,23.8313049,90.611,,N2.lrps.htm
,LRP019a,18.66,Others,Start of Narsingdi road Division,23.8342497,90.6139444,,N2.lrps.htm
